year,month,rank,book_name,author,pub_by,pub_day,price,genre1,genre2,genre3,book_url
2017,7,20,리모델링으로 재테크하라,토미(土美) 지음,예문,2017-06-29,14400,경제경영,재테크/투자,부동산/경매,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=112374090
2017,7,21,매거진 B (Magazine B) Vol.58 : 포틀랜드 (Portland),B Media Company 지음,B Media Company,2017-07-13,15200,잡지,경제/경영,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=113507552
2017,7,22,"경제, 알아야 바꾼다",주진형 지음,메디치미디어,2017-04-05,13500,경제경영,경제학/경제일반,경제이야기,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=106066674
2017,7,23,명견만리 : 미래의 기회 편,KBS 명견만리 제작진 지음,인플루엔셜(주),2016-09-19,14220,경제경영,경제학/경제일반,경제사/경제전망,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=90284088
2017,7,24,송사무장의 부동산 경매의 기술,송희창 지음,지혜로,2017-04-20,14400,경제경영,재테크/투자,부동산/경매,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=106073502
2017,7,25,돈되는 재건축 재개발,열정이넘쳐(이정열) 지음,잇콘,2017-05-02,16200,경제경영,재테크/투자,부동산/경매,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=108823169
2017,7,26,투에이스의 부동산 절세의 기술,김동우 지음 / 송희창 감수,지혜로,2016-11-28,15300,경제경영,재테크/투자,세금,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=97377686
2017,7,27,미국의 성장은 끝났는가,로버트 J. 고든 지음 / 이경남 옮김 / 김두얼 감수,생각의힘,2017-07-03,38700,경제경영,경제학/경제일반,경제사/경제전망,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=112550073
2017,7,28,주식투자 무작정 따라하기,윤재수 지음,길벗,2017-01-02,14850,경제경영,재테크/투자,주식/펀드,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=99212595
2017,7,29,부자언니 부자연습,유수진 지음,세종(세종서적),2017-05-17,13500,경제경영,재테크/투자,재테크/투자 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=109514287
2017,7,30,늦어서 고마워,토머스 L. 프리드먼 지음 / 장경덕 옮김,21세기북스,2017-07-17,34200,경제경영,경제학/경제일반,경제사/경제전망,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=113437426
2017,7,31,돈이 없을수록 서울의 아파트를 사라,김민규 지음,위즈덤하우스,2017-07-21,14400,경제경영,재테크/투자,부동산/경매,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=114096937
2017,7,32,평생 돈 걱정 없이 사는 월세 로봇 만들기,김수영 지음,보랏빛소,2017-07-01,13050,경제경영,재테크/투자,재테크/투자 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=112474440
2017,7,33,창업가의 일,임정민 지음,북스톤,2017-07-12,12600,경제경영,창업/취업/은퇴,벤처/스타트업/인터넷창업,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=112893505
2017,7,34,2017 부동산과 세금,국세청 지음,국세청,2017-05-01,2000,경제경영,재테크/투자,세금,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=108045679
2017,7,35,대한민국 부동산 투자,김학렬 지음,알에이치코리아(RHK),2017-03-22,14850,경제경영,재테크/투자,부동산/경매,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=105592001
2017,7,36,맘마미아 21일 부자습관 실천북,맘마미아 지음,진서원,2017-07-10,11520,경제경영,재테크/투자,재테크/투자 일반,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=112079605
2017,7,37,명견만리 : 인류의 미래 편,KBS 명견만리 제작진 지음,인플루엔셜(주),2016-06-07,14220,경제경영,경제학/경제일반,경제사/경제전망,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=84681077
2017,7,38,필립 코틀러의 마켓 4.0,필립 코틀러. 허마원 카타자야. 이완 세티아완 공저 / 이진원 옮김,더퀘스트,2017-02-17,14400,경제경영,[경제경영 사상가 20인],필립 코틀러,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=102439517
2017,7,39,"잠깐 애덤 스미스 씨, 저녁은 누가 차려줬어요?",카트리네 마르살 지음 / 김희정 옮김,부키,2017-02-03,13500,사회과학,여성학/젠더,여성문제,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=100441994
2017,7,40,세계미래보고서 2055,박영숙.제롬 글렌 지음 / 이영래 옮김,비즈니스북스,2017-01-20,14400,경제경영,경제학/경제일반,경제사/경제전망,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=99163158
2017,7,41,일자리 혁명 2030,박영숙.제롬 글렌 지음 / 이희령 옮김,비즈니스북스,2017-06-15,13500,경제경영,경제학/경제일반,경제사/경제전망,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=110870829
